state,channel,channel_index,frequency_hz,frequency_bin,band,mean_signed_attribution,mean_abs_attribution,std_abs_attribution,n_samples,positive_mean_abs_attribution,negative_mean_abs_attribution,correct_only_mean_abs_attribution
EO,FPZ,1,44.5,88,Gamma,-0.0013197898927345651,0.001465673734088246,0.0054461645175999315,190,0.00014768401441071766,0.0029301067559521663,0.0015715471552302488
EO,F7,5,3.0,5,Delta,-0.0011433574320024423,0.0014629522414631498,0.0047673843355091365,190,0.0003706619294461766,0.002676608143704231,0.0011817257816818213
EO,TP7,32,40.0,79,Gamma,-0.0010532844094038646,0.0014583143820291627,0.002725355792423717,190,0.00141105742055511,0.0015108221170003326,0.0014403542002935825
EO,P1,44,7.0,13,Theta,-0.0010815165406229867,0.0014575533320013267,0.005611198843469646,190,0.00028474680043469964,0.0027606717004086904,0.0017102436517896808
EO,FPZ,1,42.0,83,Gamma,-0.0012277078631065675,0.0014480300197165052,0.005435817150816118,190,0.00020314454971807544,0.002831236097492538,0.001650572746128151
EO,FC4,20,30.5,60,Gamma,-0.0008789307826702998,0.0014389978698703962,0.004947825278493418,190,0.0023416325319726293,0.00043607046753458157,0.0016620386790363012
EO,FC4,20,45.0,89,Gamma,-0.0009172790767184925,0.0014348205431056844,0.005024953345758302,190,0.002305871526664266,0.0004669861169294824,0.0015675515582112606
EO,TP7,32,3.0,5,Delta,-0.000946880966558035,0.001431763467844594,0.004592623894589092,190,0.0003767038596668742,0.002604051921375394,0.0012856893881557044
EO,FPZ,1,43.5,86,Gamma,-0.0011167491651525889,0.0014258952799300298,0.005313752606938412,190,0.00019420526551354106,0.002794439740392795,0.0016031096055750937
EO,TP7,32,37.5,74,Gamma,-0.0010058192671270707,0.0014211492539527798,0.002323236780988966,190,0.0012858714198318477,0.001571457958531593,0.001415256045712188
EO,FC5,15,3.0,5,Delta,-0.001061659587867322,0.0014191589625744357,0.0048486425460166,190,0.00036844460096286584,0.002586619364365069,0.0012587286726230664
EO,TP7,32,25.5,50,Beta High,-0.0009264569964371771,0.0014176515907999593,0.0029617968150799892,190,0.0007771002198751007,0.0021293753362720243,0.0013305141875598959
EO,FPZ,1,43.0,85,Gamma,-0.0011910388972206755,0.0014146382856097012,0.005357784583659874,190,0.0001962906981134169,0.00276835782727224,0.001639458814898298
EO,FPZ,1,23.5,46,Beta High,-0.0011977474756092426,0.0014137096134265027,0.0054280677005508985,190,0.00020960802974624764,0.0027516002619601193,0.0016436909508831055
EO,FP2,2,40.0,79,Gamma,-0.000962411087102503,0.0014113217025133187,0.005709883772321796,190,0.0023702502884861715,0.00034584549587681526,0.0013057456885804096
EO,C5,24,25.0,49,Beta High,-0.0011600488309526382,0.0014111737655082613,0.0032600958366273206,190,0.00045257278371078663,0.0024762859675054555,0.0013252235109265187
EO,FPZ,1,42.5,84,Gamma,-0.0011931134146122623,0.0014101361448991055,0.005251272685795534,190,0.0002007658969557459,0.002753880864836171,0.0016110065397612714
EO,P1,44,6.5,12,Theta,-0.0009658971515854884,0.001408374854907486,0.00560691228684483,190,0.0002848792497843159,0.002656703305044341,0.0016543410593073359
EO,C5,24,34.5,68,Gamma,-0.0009382906958283947,0.0014022542836683468,0.001935401079945492,190,0.0005907457799593829,0.002303930398900529,0.001215819105655282
EO,FPZ,1,22.5,44,Beta High,-0.0011597833230259926,0.0014022169722340114,0.005295558334865772,190,0.0002604675830002299,0.002670827404715991,0.0016323769500619606
EO,FPZ,1,23.0,45,Beta High,-0.0011711610039643577,0.0013996667689830846,0.005209671615156233,190,0.0002435641610861404,0.002684225222201911,0.001635705433687998
EO,FC4,20,33.5,66,Gamma,-0.0008822196168595397,0.0013989520821888184,0.005022276146514683,190,0.00227387015800101,0.00042682088684193914,0.001561209415608496
EO,TP7,32,24.5,48,Beta High,-0.0008404493230165372,0.0013850624536763602,0.0025415791844914425,190,0.0007667560823483283,0.0020720695329297287,0.0012831312231486864
EO,TP7,32,42.5,84,Gamma,-0.000951923471684544,0.0013695775970604632,0.002295360292720381,190,0.0011737319575513107,0.0015871838631817438,0.0012961162387813037
EO,OZ,59,1.5,2,Delta,-0.0009677714398136294,0.0013692310618873271,0.005150478288959701,190,0.0003124421500194399,0.0025434409639627574,0.0011390485174639546
EO,C5,24,34.0,67,Gamma,-0.0008647919673756677,0.001365418172310031,0.0019137007188003684,190,0.0004839862651897047,0.0023447869579992825,0.0012234469127893777
EO,TP7,32,39.5,78,Gamma,-0.0009418838249542247,0.001358661952397222,0.0021885929585260234,190,0.0013031850017568595,0.001420303008664292,0.0013194032447018948
EO,FP2,2,40.5,80,Gamma,-0.0009067080866346255,0.0013582186419487964,0.005521227160160206,190,0.002252957509544976,0.00036406434461970803,0.0013296898695208906
EO,FPZ,1,44.0,87,Gamma,-0.0011695731906800819,0.0013566642656497043,0.005450038039670331,190,0.00019187823943238595,0.002650870961446725,0.0015691962532515655
EO,TP7,32,3.5,6,Delta,-0.0009018589214567913,0.0013548097318777249,0.004044547126796047,190,0.000379504744564616,0.0024384819400034017,0.0011433481199616565
EO,FPZ,1,40.0,79,Gamma,-0.0011531262346211031,0.001353759557603928,0.00500108497345503,190,0.00017872347512591457,0.0026593552048017207,0.0015270941752809452
EO,TP7,32,22.5,44,Beta High,-0.0008696522636431451,0.001348741451714555,0.002164650475649782,190,0.0008935637435615272,0.0018544944607734746,0.0013333610317998793
EO,C5,24,36.0,71,Gamma,-0.0008935961157901143,0.0013466627050266026,0.002317625552363363,190,0.0005691468317047144,0.0022105692309398114,0.0011282533550689387
EO,TP7,32,34.5,68,Gamma,-0.0008652173798252068,0.0013450439095818762,0.00255979159712434,190,0.00151741737157859,0.0011535178406966383,0.0013577857031292924
EO,TP7,32,36.5,72,Gamma,-0.0009139706102646995,0.0013443365758431937,0.0022175800760179574,190,0.0011276942940502978,0.0015850502222797445,0.0013415097428493858
EO,C4,29,44.5,88,Gamma,-0.0009765640195203208,0.001340448172268906,0.004936376998465588,190,0.002132563376221657,0.00046032016787695963,0.001448318919371563
EO,FPZ,1,24.5,48,Beta High,-0.001127716398296669,0.0013404102716893255,0.005063358288431569,190,0.00022092126512629384,0.00258428694564825,0.0015612846916621041
EO,C5,24,35.0,69,Gamma,-0.000884453586398809,0.0013308364755031665,0.00218888691693449,190,0.0004603222247350975,0.002298074531912132,0.0010046524141742463
EC,FT8,22,1.0,1,Delta,0.0012999941647996983,0.0013276884628365346,0.017808638327252373,190,9.997495842597361e-06,0.002791789537274243,0.001585316981210652
EO,TP7,32,34.0,67,Gamma,-0.0008889616642896154,0.0013275857444550497,0.002320739784517011,190,0.0014883168886626263,0.0011489955842244094,0.001356555561038159
EO,FPZ,1,22.0,43,Beta High,-0.0010859592799544345,0.0013211781264722397,0.004828392650595162,190,0.0002495940635207809,0.002511827085307194,0.0015366368491503727
EO,C5,24,33.0,65,Gamma,-0.0008716215278007728,0.0013204092351100083,0.0020156308308241747,190,0.00043649841342808653,0.0023025323703121437,0.0011593305804617935
EO,TP7,32,39.0,77,Gamma,-0.0009095058980332466,0.0013168379504947948,0.001913513317991553,190,0.0011742967399095085,0.001475217073367335,0.0012991783954295387
EO,F5,6,33.5,66,Gamma,-0.0010740480733518545,0.0013159516542181387,0.002434277957039921,190,0.0003464929651886112,0.002393127975362058,0.001394216355717447
EO,TP7,32,41.5,82,Gamma,-0.0009267722121469397,0.0013146641924824654,0.0021130083881310577,190,0.0011183510191221566,0.0015327899406605866,0.0012857770537597674
EO,C5,24,27.0,53,Beta High,-0.0009222969598196877,0.0013127494849437284,0.0022627269079170233,190,0.0005324484417632949,0.0021797506440330993,0.0012138719701986099
EO,C5,24,30.5,60,Gamma,-0.0009272739048762824,0.0013124548925420906,0.0020006474419755624,190,0.0005541680952910203,0.002154995778376613,0.0011184080532681197
EO,C5,24,37.0,73,Gamma,-0.0009101377041636186,0.0013110644375094297,0.0020271171481200823,190,0.0005085472192876834,0.002202750235533592,0.001078807958363944
EO,F5,6,3.0,5,Delta,-0.0009409516914354,0.0013060971374713776,0.004406960182600255,190,0.00037658170944748006,0.0023388920574979304,0.0010664040306323122
EO,FC4,20,31.0,61,Gamma,-0.000694965960478488,0.0013029685038112855,0.004038474361359685,190,0.0020767997022630488,0.0004431560610871044,0.0014739615869951593
EO,TP7,32,26.0,51,Beta High,-0.000798487700172984,0.0013026145827743803,0.0024343469075395097,190,0.0007451741852900904,0.0019219928022013693,0.0012454122660322544
EO,FC4,20,32.5,64,Gamma,-0.0007341319569425384,0.0013024167252188952,0.004071011190750704,190,0.0020681859553041723,0.0004515620251241431,0.0014476158784140843
EO,TP7,32,35.0,69,Gamma,-0.0008116352832099615,0.0013020829080591513,0.0020824044236481937,190,0.001326745450860424,0.0012746800827244038,0.001309556594911946
EO,C5,24,45.0,89,Gamma,-0.0008450040436792626,0.0013014022768554543,0.00226409363948255,190,0.0004904924242782394,0.0022024132241634706,0.001183966889419705
EO,FPZ,1,25.0,49,Beta High,-0.0010814286132328646,0.00130088001149988,0.004947396802707465,190,0.00023709023562329675,0.0024828686513627502,0.0015052873091537032
EO,C5,24,24.5,48,Beta High,-0.0009780782861214682,0.0012969677180535194,0.0024358912188467154,190,0.0005022853960008028,0.002179948075889871,0.0012072490799540873
EO,C5,24,33.5,66,Gamma,-0.0008945373552454471,0.0012940986213367403,0.002129290596621687,190,0.00043297354613283244,0.0022509042604521934,0.0011262957287460351
EO,FC4,20,41.5,82,Gamma,-0.0007800043402821103,0.0012925134692875686,0.004368954096757759,190,0.0020701902322661746,0.0004284281770891175,0.001444769383560919
EO,T7,23,3.5,6,Delta,-0.00099800773852178,0.0012909957516171412,0.00388447489955475,190,0.00035471697955468415,0.0023313054983532047,0.0010786898669520714
EO,C5,24,38.5,76,Gamma,-0.0009064942260058636,0.00128784295613126,0.0021330513811822853,190,0.000474256676143295,0.0021918277116734436,0.0011533893364673456
EO,F5,6,31.5,62,Gamma,-0.0009575301546623033,0.0012864163170170377,0.0029577521938735033,190,0.00043909014107153884,0.0022278898458453697,0.0012009315706397671
EO,FC4,20,33.0,65,Gamma,-0.0006961575649436317,0.001285771635633295,0.003903351014442982,190,0.002063243565598846,0.0004219139356715711,0.0014366763035545268
EO,C5,24,44.5,88,Gamma,-0.0009678471204420142,0.0012856295155738516,0.0024071582169853134,190,0.0004389434925678418,0.002226391763358307,0.0011632828105795526
EO,FC4,20,44.0,87,Gamma,-0.0008210039517115702,0.0012848444951543679,0.004663010494086636,190,0.0020800182314632894,0.00040131812147778823,0.0014440051237117524
EO,FPZ,1,26.5,52,Beta High,-0.001068634035199301,0.0012787619480832035,0.004842128083085108,190,0.00021670638064731008,0.0024588236896786408,0.001499997821303551
EO,C5,24,32.5,64,Gamma,-0.000852818582332368,0.0012750084404279818,0.0018868765632177708,190,0.00047737542739010566,0.0021612673438033995,0.001038672681429931
EO,TP7,32,42.0,83,Gamma,-0.000889680502152578,0.001274898325098169,0.002069164977755334,190,0.0011362292785087932,0.001428975043530809,0.0011885216373049318
EO,FC4,20,41.0,81,Gamma,-0.000786479796275483,0.0012719665162158088,0.0045243505878823686,190,0.0020039227087545034,0.0004586818578394812,0.0014047031692007506
EO,FC4,20,44.5,88,Gamma,-0.0009039075981293496,0.0012701193142393517,0.00467991873889581,190,0.002095129058085345,0.0003534418210771371,0.0014111375424558986
EC,C2,28,0.5,0,Delta,0.001243662848425967,0.0012697175199105524,0.017248135911801774,190,9.150502537309535e-06,0.0026703475392141555,0.0015162339115498632
EO,F7,5,3.5,6,Delta,-0.0008920395769714118,0.0012688373915214711,0.00343801003109974,190,0.0004327398241400326,0.0021978346886119583,0.001086324289619772
EO,TP7,32,31.5,62,Gamma,-0.0007644108724805649,0.0012685555276974356,0.0018708478864623154,190,0.0011259855067964522,0.0014269666620318616,0.0012797419230977383
EO,FC4,20,43.5,86,Gamma,-0.0008142932507177451,0.0012677926019885747,0.0042540852475233554,190,0.0019740703664274063,0.00048303953038987286,0.0013879090101949609
EO,FPZ,1,39.5,78,Gamma,-0.0010896395017186312,0.0012670399555381852,0.004537764097787181,190,0.0001742212964927337,0.0024812829100331313,0.0014052380906260406
EO,F5,6,33.0,65,Gamma,-0.0009231060616481266,0.0012651355522297597,0.0022967729864713884,190,0.00035434993680606773,0.0022771195693671946,0.001337238906608741
EO,TP7,32,33.5,66,Gamma,-0.0007647886988213109,0.001259793291308403,0.0018876814258188147,190,0.0011490772787055494,0.0013828110830893514,0.0012988320666264882
EO,TP7,32,35.5,70,Gamma,-0.0007927698001247637,0.0012592290675001627,0.0018750860648921181,190,0.0011665478767462992,0.0013622081683377885,0.0012678122169110305
EO,C5,24,44.0,87,Gamma,-0.0008666205376405315,0.0012592122871721264,0.001925461411159644,190,0.0004442230196945764,0.002164755917702737,0.0010569967769685688
EO,TP7,32,32.0,63,Gamma,-0.0007546336937426255,0.0012576598470690724,0.0019278060366551809,190,0.0012195477882778107,0.0013000065790593632,0.0013183076417395342
EO,C4,29,45.0,89,Gamma,-0.0006371835522869465,0.0012534400775728498,0.003466776039086302,190,0.0018219698013490029,0.0006217403844882354,0.001310316049767974
EO,TP7,32,26.5,52,Beta High,-0.0007063779060636501,0.0012524689732488145,0.00213107518001217,190,0.0008108376361269128,0.0017431704589398165,0.001260449673670905
EO,C5,24,35.5,70,Gamma,-0.0007877615676821487,0.0012517054733243674,0.00193934964539741,190,0.0004833724853278536,0.002105408793320494,0.0009747741371469434
EO,FPZ,1,26.0,51,Beta High,-0.001028314811200245,0.001250643262723419,0.004652685526192819,190,0.0002341484495226749,0.002380081944057579,0.0014627546802950442
EO,TP7,32,38.0,75,Gamma,-0.0008194387770321117,0.0012506164399981052,0.002037475795523209,190,0.00117097894565627,0.0013391025448223665,0.0012623371053564665
EO,FC5,15,29.0,57,Beta High,-0.0009518511221738297,0.0012476960915588464,0.002058089360728733,190,0.000535907893240007,0.002038571867468668,0.0011276419145757083
EO,FP2,2,37.0,73,Gamma,-0.0008825196673701443,0.0012453150755354907,0.005200417650831944,190,0.0020848163413756666,0.00031253589126862847,0.0011833196453562187
EO,TP7,32,21.5,42,Beta High,-0.0007232938496168791,0.0012420340696926398,0.0018585672169063648,190,0.00110977749704029,0.0013889858170841396,0.0012080823064150423
EO,FT7,14,3.0,5,Delta,-0.000876422342777289,0.0012396290424236567,0.0035783847536407735,190,0.00039117959488971894,0.002182350650794699,0.0010553311425575693
EO,FP2,2,41.0,81,Gamma,-0.0007562466055620348,0.0012355491027679277,0.004663038978657474,190,0.00197262997884305,0.0004165703515733471,0.0011919047732784245
EO,FC4,20,30.0,59,Gamma,-0.0006414960716507551,0.0012355089449029605,0.003319531683607376,190,0.00180952852104379,0.0005977094158575942,0.0014035862911710123
EO,FPZ,1,21.5,42,Beta High,-0.0009704527896267835,0.0012345829338614822,0.004366186685529583,190,0.0002679129002671873,0.0023086607489662546,0.001429103538595063
EO,TP7,32,36.0,71,Gamma,-0.0007568790603392191,0.0012334219197471109,0.0018661053536804418,190,0.0010859841747969333,0.001397241636358419,0.0012412997631550855
EO,FC4,20,32.0,63,Gamma,-0.0005889699621739591,0.0012327210216234613,0.0033644163542944383,190,0.0018892168252977646,0.0005032812397631247,0.0013066826712008156
EO,F5,6,31.0,61,Gamma,-0.0009029910751810017,0.001232573320279851,0.002675473091354713,190,0.0004127441676973464,0.002143494600927079,0.001148700713013032
EO,C5,24,31.5,62,Gamma,-0.000827064638954312,0.0012314164838818304,0.0018812502828680227,190,0.000495857660362118,0.0020487040655703995,0.0010621522072330725
EO,C5,24,42.5,84,Gamma,-0.0008755015199396397,0.001226914451536929,0.0021314333841295453,190,0.0003512279537494208,0.0021998994490786045,0.0011023687755571502
EO,C5,24,42.0,83,Gamma,-0.0008681803932392287,0.0012240747517879287,0.0022843903349381873,190,0.00038167285144478225,0.0021600768632803135,0.0010726258164392027
EO,TP7,32,38.5,76,Gamma,-0.0008399530529698458,0.0012228594388464635,0.001958385873068288,190,0.0011266302744933918,0.001329780732572099,0.0011864535639081498
EO,T7,23,7.5,14,Theta,-0.0006712598527955482,0.0012215687546741378,0.004888719502898084,190,0.00033897976080420777,0.002202223192307393,0.0011889889814534534
EO,C5,24,37.5,74,Gamma,-0.0008289528882701867,0.0012194264749028996,0.002049575831421822,190,0.0004885309270229771,0.0020315326392139244,0.0009825772597038456
EO,C5,24,32.0,63,Gamma,-0.0007810957590738444,0.0012193782543048757,0.0017877594676305017,190,0.0005022448485351103,0.002016193149604615,0.0009641413528539285
EO,C5,24,3.5,6,Delta,-0.0007814896585841769,0.0012189064170294805,0.0034310597711818967,190,0.00043214536908631846,0.0020930853591885493,0.0011111229091368244
EO,TP7,32,33.0,65,Gamma,-0.0006692129914669127,0.0012116964957131085,0.001779580898505962,190,0.0011327388175959186,0.0012994272491766528,0.0012614529991975055
EO,F5,6,39.0,77,Gamma,-0.0008788622541691032,0.0012110235010978235,0.0022211964799009726,190,0.00039671248846385467,0.002115813515135567,0.0012826406103661602
EO,C5,24,41.0,81,Gamma,-0.0008137240244219553,0.0012091161264450824,0.001912668375670818,190,0.00040187207951017075,0.002106053956372762,0.0009687891871414974
EO,F5,6,2.5,4,Delta,-0.0008732967230792747,0.0012089692879578046,0.0041210855295756655,190,0.000320887504465151,0.0021957268251718643,0.0009651313303490367
EC,CZ,27,0.5,0,Delta,0.0011987826621052005,0.0012072831730622828,0.016448128249441883,190,1.162909058160961e-05,0.0025357877091519198,0.0014412488575761804
EO,FC5,15,1.5,2,Delta,-0.0008896418258287786,0.001205732208362182,0.003608743726995857,190,0.0003293048058230462,0.0021795404334056666,0.0010003986836005629
EO,C5,24,27.5,54,Beta High,-0.0008858059156385555,0.0012037573957561257,0.0020326665925841027,190,0.0005189443922153781,0.001964660733023623,0.00112303431622864
EO,FP2,2,41.5,82,Gamma,-0.0007807338615969909,0.001203173190640395,0.004698972565796413,190,0.0019720153573268475,0.0003489041165443371,0.0011545567858910527
EO,FPZ,1,25.5,50,Beta High,-0.0009924418394306428,0.0012028350668940055,0.004358824762098312,190,0.0002476078304607365,0.0022641986629309712,0.001407909144516813
EO,FPZ,1,45.0,89,Gamma,-0.0010189098167795946,0.0012027006955514135,0.0049478483523269735,190,0.00015551166156737512,0.00236624406664479,0.0013230926303092348
EO,F5,6,22.5,44,Beta High,-0.0009034099446676079,0.0012012459429330523,0.0019002636360654,190,0.0004920898449381236,0.0019891971629274175,0.0011878521907293502
EO,FC5,15,39.0,77,Gamma,-0.0009042931662119353,0.0012011755172351964,0.002540133219486031,190,0.0005107854807465191,0.0019682755577781715,0.0011135703134984266
EO,C5,24,26.5,52,Beta High,-0.0008937074304849494,0.0012001685874080672,0.0019876542749598623,190,0.00048194440961989236,0.0019981954516171503,0.0010977933278567295
EO,C4,29,33.5,66,Gamma,-0.0006845401976988836,0.0011991207903352323,0.0033956753815404814,190,0.0018541273582740841,0.0004713357148476191,0.0013056620275204824
EO,C5,24,3.0,5,Delta,-0.0007729074677082547,0.001198879910978798,0.003408224145507973,190,0.0004518112128277669,0.0020289562422577214,0.0011171148837525794
EO,C5,24,36.5,72,Gamma,-0.000805271914180725,0.0011983390417155168,0.001709486382181827,190,0.00047184151814686387,0.0020055585123473535,0.0010092261142098144
EC,C6,30,1.0,1,Delta,0.001169289620312764,0.00119618046434394,0.016063060829550262,190,1.5442698356212884e-05,0.0025081113154414147,0.0014282471939957113
EO,C5,24,31.0,61,Gamma,-0.0008169853076974646,0.0011947270149627832,0.0018175806835721258,190,0.00046232800254297714,0.0020085036954292346,0.0010016132198415607
EO,FC5,15,28.5,56,Beta High,-0.00090497406953736,0.0011943445075590115,0.0022149435158314657,190,0.00038427264336856156,0.002094424356659512,0.0010995010835364006
EO,C5,24,43.5,86,Gamma,-0.0008351016345817273,0.0011914659165875453,0.0016972189654974202,190,0.000490613114666268,0.0019701912520556316,0.0010413436494134968
EO,PZ,45,16.5,32,Beta Low,-0.00046114913684384534,0.001190100080812972,0.004992611114349023,190,0.0002541212396488109,0.002230076570995373,0.001370096457342485
EO,C5,24,40.5,80,Gamma,-0.000812713680497114,0.0011892765692269058,0.0019515336013185285,190,0.00041131726865610633,0.00205367579208335,0.0010404469745186032
EO,F5,6,30.5,60,Gamma,-0.0008939191249641789,0.0011881135626504954,0.002365029768468589,190,0.0004602900886129281,0.0019968063115811253,0.0011078923238551153
EO,TP7,32,22.0,43,Beta High,-0.0007010918491160655,0.0011850861632936784,0.0017497845523396943,190,0.0010616540663294957,0.001322232937698326,0.0011871072380595028
EO,FPZ,1,39.0,77,Gamma,-0.000979480673956566,0.0011850267672686775,0.0043176169408066355,190,0.0002076997926183971,0.0022709456279912115,0.0013652111158838857
EO,TP7,32,27.0,53,Beta High,-0.0007339935315509358,0.0011847080874231857,0.002034146022125874,190,0.0007143068906770636,0.0017073760838077659,0.0011444483053715954
EO,F5,6,29.0,57,Beta High,-0.0008905475679876989,0.001180828719219819,0.002061753145621445,190,0.0005724565259685789,0.0018567978228323082,0.0011417687540596706
EO,TP7,32,31.0,61,Gamma,-0.0007009107867744143,0.001180057930792118,0.0018612576816998917,190,0.0009804643287952412,0.0014018285996775367,0.0012026750112299625
EO,C5,24,30.0,59,Gamma,-0.0008295095436168441,0.001179792962183842,0.002030609051238622,190,0.00044790315955647663,0.0019930038539920257,0.001022690417246223
EO,C4,29,41.5,82,Gamma,-0.0006611769047032433,0.0011789244294827604,0.003252635085040632,190,0.0017420125854436751,0.0005532709228595216,0.0012357349849540333
EO,F5,6,21.5,42,Beta High,-0.0008825734623813603,0.001176623717677099,0.002391991703392776,190,0.0004694429073242206,0.001962380173624742,0.001261453340480031
EO,F5,6,24.5,48,Beta High,-0.0009902096340486835,0.0011760735263135513,0.0021681022855946906,190,0.00044836168145817595,0.0019846422428195236,0.0011371602824421737
EO,FP2,2,44.0,87,Gamma,-0.0007848316558202513,0.0011742784504779839,0.004376996940040321,190,0.0018431878793307612,0.00043104575175267613,0.0011452976758897597
EO,C4,29,35.0,69,Gamma,-0.000626083207424405,0.0011734120357614862,0.0032623889408672354,190,0.0018010598549835332,0.00047602556995921175,0.0012620424202355533
EO,C5,24,28.0,55,Beta High,-0.0008600405528412732,0.001171856881010609,0.0018065577977142914,190,0.0005289760634741088,0.0018861689004956096,0.0011293186348837695
EO,FC4,20,43.0,85,Gamma,-0.0007025376720225496,0.0011715656743992693,0.0036875317196123233,190,0.0017828648407032341,0.0004923443785059751,0.0012887402377806264
EO,C5,24,40.0,79,Gamma,-0.0007390722713879635,0.001170567016867414,0.0016116683225188063,190,0.00043010704610419316,0.001993300317715437,0.0010082509227417053
EO,F5,6,38.0,75,Gamma,-0.0008105789799948795,0.0011700497923987916,0.002001607002191481,190,0.00039501150384691126,0.002031203446345325,0.0012341628303901388
EO,FC5,15,31.0,61,Gamma,-0.0008693620226231719,0.0011691993084145256,0.0022913597160094065,190,0.0004056627806857785,0.002017573228113134,0.0009942899252689964
EO,C5,24,39.0,77,Gamma,-0.0007820222573089083,0.0011666435274192324,0.0018495545786989943,190,0.00041049741844058753,0.002006805870728838,0.0010516789708611414
EO,OZ,59,30.0,59,Gamma,-0.0003375266200213249,0.0011664209160962035,0.004438734902316041,190,0.0002790275427105009,0.0021524135531914286,0.001353196525213502
EO,C5,24,43.0,85,Gamma,-0.0008328613541308102,0.001166336727168198,0.0016205303390790736,190,0.0005095887756260358,0.0018960566733261565,0.0011349093513088548
EO,C5,24,38.0,75,Gamma,-0.0008076078705973939,0.001161636258525217,0.0020079723116011978,190,0.0004366056407342944,0.001967225833848464,0.0009795419823574805
EO,C4,29,39.0,77,Gamma,-0.0005585115578792548,0.0011604187257046484,0.0027576161497517636,190,0.0015658256484357039,0.0007099665893368093,0.0011997715178039949
EO,C4,29,34.5,68,Gamma,-0.0006101973712439388,0.0011600634050648931,0.0030762359296444357,190,0.0017382661092050964,0.0005176159560202229,0.0012197257000874301
EO,FC5,15,38.5,76,Gamma,-0.0008271618097176734,0.0011574475377049771,0.002371836724031967,190,0.0004461256632657363,0.0019478051759708,0.0010650767611786196
EO,C5,24,28.5,56,Beta High,-0.0008714579342339568,0.0011560514376337606,0.0018698041115338187,190,0.0004190341260050087,0.0019749595616657067,0.001052420584798826
EO,FPZ,1,27.0,53,Beta High,-0.0009608878432270795,0.001155333939948649,0.0043101455295620995,190,0.00019789250643268005,0.0022191577549663926,0.001352953399868837
EO,FC5,15,30.5,60,Gamma,-0.0008404735702386251,0.0011542071258046844,0.001951250199169383,190,0.000441267817805016,0.0019463619124709822,0.000997422049598108
EO,FC5,15,30.0,59,Gamma,-0.0008724001592994151,0.001153746231907601,0.0018435140433504709,190,0.00045430573683286936,0.0019309023375461917,0.000975780809176461
EO,P6,48,45.0,89,Gamma,-0.000548871340699386,0.0011530874085738415,0.0018436350568793545,190,0.0009985380093177842,0.0013248089633027945,0.0011201761944967365
EO,C5,24,41.5,82,Gamma,-0.0007899555517389225,0.0011517547555070188,0.001916049152447081,190,0.0003792182226697701,0.00201012868088174,0.0009885176179419764
EO,TP7,32,2.0,3,Delta,-0.0006881606969326926,0.0011502421842596343,0.0027923950646803718,190,0.0003454761376348964,0.0020444266805093435,0.0010971090571681734
EO,C5,24,39.5,78,Gamma,-0.0007591119934024865,0.0011467005356483424,0.00160206949164219,190,0.0004567559153133107,0.001913305669353933,0.0009896610292769836
EO,FC5,15,28.0,55,Beta High,-0.0008475567438919823,0.0011464526552129194,0.0018380450589200658,190,0.0003966717361003795,0.001979542565337964,0.0010404605926459033
EO,FC5,15,27.5,54,Beta High,-0.0008358905516663561,0.0011453948064483175,0.0019773493034519,190,0.00035104318902081896,0.0020280077147010935,0.0010784559945365732
EO,F5,6,23.5,46,Beta High,-0.0009472659028532415,0.001145387828059423,0.0020184904146431067,190,0.0004162329772793403,0.0019555598844817374,0.0011140217335530475
EO,F5,6,35.0,69,Gamma,-0.0008967676663742994,0.0011450368983667457,0.0020686102351454403,190,0.00039501255037062893,0.0019783972850290978,0.0011926134969690082
EO,F5,6,30.0,59,Gamma,-0.0008570709129045018,0.0011440837860546324,0.0021463254313404305,190,0.0004841756940936205,0.0018773149993446456,0.0010887841410491567
EO,FC5,15,27.0,53,Beta High,-0.0008093498526555278,0.0011436898326283285,0.0019611700306129114,190,0.00033786130446398214,0.0020390548639220465,0.001057000475731227
EO,F5,6,21.0,41,Beta High,-0.0009052071381658476,0.0011434001246290947,0.0019906920805934083,190,0.00047831148452810696,0.0018823875025190812,0.0011721890082713351
EO,C4,29,32.5,64,Gamma,-0.0006403608783330119,0.001142004716056275,0.00322952576008436,190,0.0017257967389559365,0.0004933469128344292,0.0012334895635939633
EO,F5,6,24.0,47,Beta High,-0.0008879870343973242,0.0011366894637998256,0.00188570071062447,190,0.0005236520920288566,0.001817842099100902,0.001158996486806747
EO,OZ,59,29.5,58,Beta High,-0.0004123932131368524,0.0011349569096798632,0.00394724906957212,190,0.0002770196493338155,0.002088220532286583,0.0013123687010139688
EO,FC5,15,24.5,48,Beta High,-0.0008119309507181069,0.0011342477674085708,0.0021913142122957007,190,0.0003314397891812943,0.0020262566321055447,0.0011256902466739971
EO,FC5,15,23.5,46,Beta High,-0.0008940363619450555,0.0011320069146269988,0.001801612786396815,190,0.00046056814360323094,0.0018780499935422967,0.0010511933670820826
EO,F5,6,34.0,67,Gamma,-0.0008669618313545663,0.0011307739997267216,0.0019090056543731434,190,0.0003439284480418454,0.00200504683493214,0.0012101982312839469
EO,FC4,20,34.0,67,Gamma,-0.0006863806508351332,0.0011299889997596403,0.003494098603177627,190,0.0017751418778970776,0.0004131524684958212,0.0012433513633333733
EO,F5,6,3.5,6,Delta,-0.0007678710144997859,0.0011294019895908144,0.0034043342095939596,190,0.0003612444339432498,0.0019829103847547745,0.0009119194144980268
